query_id,query_type,query,plan,latency_ms
Q880,1,"SELECT *
            FROM patients
            WHERE age > 49;","{'Plan': {'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Async Capable': False, 'Relation Name': 'patients', 'Alias': 'patients', 'Startup Cost': 0.0, 'Total Cost': 2083.0, 'Plan Rows': 48740, 'Plan Width': 32, 'Disabled': False, 'Filter': '(age > 49)'}}",64.48419997468591
Q881,2,"SELECT *
            FROM patients
            WHERE city = 'Kanpur';","{'Plan': {'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Async Capable': False, 'Relation Name': 'patients', 'Alias': 'patients', 'Startup Cost': 0.0, 'Total Cost': 2083.0, 'Plan Rows': 25197, 'Plan Width': 32, 'Disabled': False, 'Filter': ""((city)::text = 'Kanpur'::text)""}}",19.97649995610118
Q882,3,"SELECT city, COUNT(*)
            FROM patients
            GROUP BY city;","{'Plan': {'Node Type': 'Aggregate', 'Strategy': 'Hashed', 'Partial Mode': 'Simple', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 2333.0, 'Total Cost': 2333.04, 'Plan Rows': 4, 'Plan Width': 14, 'Disabled': False, 'Group Key': ['city'], 'Planned Partitions': 0, 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Relation Name': 'patients', 'Alias': 'patients', 'Startup Cost': 0.0, 'Total Cost': 1833.0, 'Plan Rows': 100000, 'Plan Width': 6, 'Disabled': False}]}}",11.51939993724227
Q883,3,"SELECT city, COUNT(*)
            FROM patients
            GROUP BY city;","{'Plan': {'Node Type': 'Aggregate', 'Strategy': 'Hashed', 'Partial Mode': 'Simple', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 2333.0, 'Total Cost': 2333.04, 'Plan Rows': 4, 'Plan Width': 14, 'Disabled': False, 'Group Key': ['city'], 'Planned Partitions': 0, 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Relation Name': 'patients', 'Alias': 'patients', 'Startup Cost': 0.0, 'Total Cost': 1833.0, 'Plan Rows': 100000, 'Plan Width': 6, 'Disabled': False}]}}",14.600700000301003
Q884,3,"SELECT city, COUNT(*)
            FROM patients
            GROUP BY city;","{'Plan': {'Node Type': 'Aggregate', 'Strategy': 'Hashed', 'Partial Mode': 'Simple', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 2333.0, 'Total Cost': 2333.04, 'Plan Rows': 4, 'Plan Width': 14, 'Disabled': False, 'Group Key': ['city'], 'Planned Partitions': 0, 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Relation Name': 'patients', 'Alias': 'patients', 'Startup Cost': 0.0, 'Total Cost': 1833.0, 'Plan Rows': 100000, 'Plan Width': 6, 'Disabled': False}]}}",18.91920017078519
Q885,3,"SELECT city, COUNT(*)
            FROM patients
            GROUP BY city;","{'Plan': {'Node Type': 'Aggregate', 'Strategy': 'Hashed', 'Partial Mode': 'Simple', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 2333.0, 'Total Cost': 2333.04, 'Plan Rows': 4, 'Plan Width': 14, 'Disabled': False, 'Group Key': ['city'], 'Planned Partitions': 0, 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Relation Name': 'patients', 'Alias': 'patients', 'Startup Cost': 0.0, 'Total Cost': 1833.0, 'Plan Rows': 100000, 'Plan Width': 6, 'Disabled': False}]}}",19.655799958854914
Q886,3,"SELECT city, COUNT(*)
            FROM patients
            GROUP BY city;","{'Plan': {'Node Type': 'Aggregate', 'Strategy': 'Hashed', 'Partial Mode': 'Simple', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 2333.0, 'Total Cost': 2333.04, 'Plan Rows': 4, 'Plan Width': 14, 'Disabled': False, 'Group Key': ['city'], 'Planned Partitions': 0, 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Relation Name': 'patients', 'Alias': 'patients', 'Startup Cost': 0.0, 'Total Cost': 1833.0, 'Plan Rows': 100000, 'Plan Width': 6, 'Disabled': False}]}}",19.186199875548482
Q887,5,"SELECT p.city, COUNT(a.appointment_id)
            FROM patients p
            JOIN appointments a
            ON p.patient_id = a.patient_id
            WHERE p.city = 'Mumbai'
            GROUP BY p.city;","{'Plan': {'Node Type': 'Aggregate', 'Strategy': 'Sorted', 'Partial Mode': 'Finalize', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 3395.59, 'Total Cost': 9833.29, 'Plan Rows': 1, 'Plan Width': 14, 'Disabled': False, 'Plans': [{'Node Type': 'Gather', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 3395.59, 'Total Cost': 9833.27, 'Plan Rows': 2, 'Plan Width': 14, 'Disabled': False, 'Workers Planned': 2, 'Single Copy': False, 'Plans': [{'Node Type': 'Aggregate', 'Strategy': 'Sorted', 'Partial Mode': 'Partial', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 2395.59, 'Total Cost': 8833.07, 'Plan Rows': 1, 'Plan Width': 14, 'Disabled': False, 'Plans': [{'Node Type': 'Hash Join', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Join Type': 'Inner', 'Startup Cost': 2395.59, 'Total Cost': 8702.82, 'Plan Rows': 52098, 'Plan Width': 10, 'Disabled': False, 'Inner Unique': True, 'Hash Cond': '(a.patient_id = p.patient_id)', 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Async Capable': False, 'Relation Name': 'appointments', 'Alias': 'a', 'Startup Cost': 0.0, 'Total Cost': 5760.33, 'Plan Rows': 208333, 'Plan Width': 8, 'Disabled': False}, {'Node Type': 'Hash', 'Parent Relationship': 'Inner', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 2083.0, 'Total Cost': 2083.0, 'Plan Rows': 25007, 'Plan Width': 10, 'Disabled': False, 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Relation Name': 'patients', 'Alias': 'p', 'Startup Cost': 0.0, 'Total Cost': 2083.0, 'Plan Rows': 25007, 'Plan Width': 10, 'Disabled': False, 'Filter': ""((city)::text = 'Mumbai'::text)""}]}]}]}]}]}}",71.00540003739297
Q888,3,"SELECT city, COUNT(*)
            FROM patients
            GROUP BY city;","{'Plan': {'Node Type': 'Aggregate', 'Strategy': 'Hashed', 'Partial Mode': 'Simple', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 2333.0, 'Total Cost': 2333.04, 'Plan Rows': 4, 'Plan Width': 14, 'Disabled': False, 'Group Key': ['city'], 'Planned Partitions': 0, 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Relation Name': 'patients', 'Alias': 'patients', 'Startup Cost': 0.0, 'Total Cost': 1833.0, 'Plan Rows': 100000, 'Plan Width': 6, 'Disabled': False}]}}",18.479400081560016
Q889,5,"SELECT p.city, COUNT(a.appointment_id)
            FROM patients p
            JOIN appointments a
            ON p.patient_id = a.patient_id
            WHERE p.city = 'Kanpur'
            GROUP BY p.city;","{'Plan': {'Node Type': 'Aggregate', 'Strategy': 'Sorted', 'Partial Mode': 'Finalize', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 3397.96, 'Total Cost': 9836.65, 'Plan Rows': 1, 'Plan Width': 14, 'Disabled': False, 'Plans': [{'Node Type': 'Gather', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 3397.96, 'Total Cost': 9836.64, 'Plan Rows': 2, 'Plan Width': 14, 'Disabled': False, 'Workers Planned': 2, 'Single Copy': False, 'Plans': [{'Node Type': 'Aggregate', 'Strategy': 'Sorted', 'Partial Mode': 'Partial', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 2397.96, 'Total Cost': 8836.44, 'Plan Rows': 1, 'Plan Width': 14, 'Disabled': False, 'Plans': [{'Node Type': 'Hash Join', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Join Type': 'Inner', 'Startup Cost': 2397.96, 'Total Cost': 8705.19, 'Plan Rows': 52494, 'Plan Width': 10, 'Disabled': False, 'Inner Unique': True, 'Hash Cond': '(a.patient_id = p.patient_id)', 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Async Capable': False, 'Relation Name': 'appointments', 'Alias': 'a', 'Startup Cost': 0.0, 'Total Cost': 5760.33, 'Plan Rows': 208333, 'Plan Width': 8, 'Disabled': False}, {'Node Type': 'Hash', 'Parent Relationship': 'Inner', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 2083.0, 'Total Cost': 2083.0, 'Plan Rows': 25197, 'Plan Width': 10, 'Disabled': False, 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Relation Name': 'patients', 'Alias': 'p', 'Startup Cost': 0.0, 'Total Cost': 2083.0, 'Plan Rows': 25197, 'Plan Width': 10, 'Disabled': False, 'Filter': ""((city)::text = 'Kanpur'::text)""}]}]}]}]}]}}",73.633800027892
Q890,4,"SELECT p.name, a.appointment_date
            FROM patients p
            JOIN appointments a
            ON p.patient_id = a.patient_id;","{'Plan': {'Node Type': 'Hash Join', 'Parallel Aware': False, 'Async Capable': False, 'Join Type': 'Inner', 'Startup Cost': 3083.0, 'Total Cost': 13072.56, 'Plan Rows': 500000, 'Plan Width': 17, 'Disabled': False, 'Inner Unique': True, 'Hash Cond': '(a.patient_id = p.patient_id)', 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Relation Name': 'appointments', 'Alias': 'a', 'Startup Cost': 0.0, 'Total Cost': 8677.0, 'Plan Rows': 500000, 'Plan Width': 8, 'Disabled': False}, {'Node Type': 'Hash', 'Parent Relationship': 'Inner', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 1833.0, 'Total Cost': 1833.0, 'Plan Rows': 100000, 'Plan Width': 17, 'Disabled': False, 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Relation Name': 'patients', 'Alias': 'p', 'Startup Cost': 0.0, 'Total Cost': 1833.0, 'Plan Rows': 100000, 'Plan Width': 17, 'Disabled': False}]}]}}",625.0798997934908
Q891,1,"SELECT *
            FROM patients
            WHERE age > 38;","{'Plan': {'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Async Capable': False, 'Relation Name': 'patients', 'Alias': 'patients', 'Startup Cost': 0.0, 'Total Cost': 2083.0, 'Plan Rows': 66793, 'Plan Width': 32, 'Disabled': False, 'Filter': '(age > 38)'}}",49.809099873527884
Q892,5,"SELECT p.city, COUNT(a.appointment_id)
            FROM patients p
            JOIN appointments a
            ON p.patient_id = a.patient_id
            WHERE p.city = 'Delhi'
            GROUP BY p.city;","{'Plan': {'Node Type': 'Aggregate', 'Strategy': 'Sorted', 'Partial Mode': 'Finalize', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 3394.84, 'Total Cost': 9832.22, 'Plan Rows': 1, 'Plan Width': 14, 'Disabled': False, 'Plans': [{'Node Type': 'Gather', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 3394.84, 'Total Cost': 9832.21, 'Plan Rows': 2, 'Plan Width': 14, 'Disabled': False, 'Workers Planned': 2, 'Single Copy': False, 'Plans': [{'Node Type': 'Aggregate', 'Strategy': 'Sorted', 'Partial Mode': 'Partial', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 2394.84, 'Total Cost': 8832.01, 'Plan Rows': 1, 'Plan Width': 14, 'Disabled': False, 'Plans': [{'Node Type': 'Hash Join', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Join Type': 'Inner', 'Startup Cost': 2394.84, 'Total Cost': 8702.07, 'Plan Rows': 51973, 'Plan Width': 10, 'Disabled': False, 'Inner Unique': True, 'Hash Cond': '(a.patient_id = p.patient_id)', 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Async Capable': False, 'Relation Name': 'appointments', 'Alias': 'a', 'Startup Cost': 0.0, 'Total Cost': 5760.33, 'Plan Rows': 208333, 'Plan Width': 8, 'Disabled': False}, {'Node Type': 'Hash', 'Parent Relationship': 'Inner', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 2083.0, 'Total Cost': 2083.0, 'Plan Rows': 24947, 'Plan Width': 10, 'Disabled': False, 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Relation Name': 'patients', 'Alias': 'p', 'Startup Cost': 0.0, 'Total Cost': 2083.0, 'Plan Rows': 24947, 'Plan Width': 10, 'Disabled': False, 'Filter': ""((city)::text = 'Delhi'::text)""}]}]}]}]}]}}",69.57980012521148
Q893,3,"SELECT city, COUNT(*)
            FROM patients
            GROUP BY city;","{'Plan': {'Node Type': 'Aggregate', 'Strategy': 'Hashed', 'Partial Mode': 'Simple', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 2333.0, 'Total Cost': 2333.04, 'Plan Rows': 4, 'Plan Width': 14, 'Disabled': False, 'Group Key': ['city'], 'Planned Partitions': 0, 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Relation Name': 'patients', 'Alias': 'patients', 'Startup Cost': 0.0, 'Total Cost': 1833.0, 'Plan Rows': 100000, 'Plan Width': 6, 'Disabled': False}]}}",19.250100012868643
Q894,2,"SELECT *
            FROM patients
            WHERE city = 'Mumbai';","{'Plan': {'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Async Capable': False, 'Relation Name': 'patients', 'Alias': 'patients', 'Startup Cost': 0.0, 'Total Cost': 2083.0, 'Plan Rows': 25007, 'Plan Width': 32, 'Disabled': False, 'Filter': ""((city)::text = 'Mumbai'::text)""}}",36.90210008062422
Q895,1,"SELECT *
            FROM patients
            WHERE age > 23;","{'Plan': {'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Async Capable': False, 'Relation Name': 'patients', 'Alias': 'patients', 'Startup Cost': 0.0, 'Total Cost': 2083.0, 'Plan Rows': 90417, 'Plan Width': 32, 'Disabled': False, 'Filter': '(age > 23)'}}",95.93020007014275
Q896,5,"SELECT p.city, COUNT(a.appointment_id)
            FROM patients p
            JOIN appointments a
            ON p.patient_id = a.patient_id
            WHERE p.city = 'Kanpur'
            GROUP BY p.city;","{'Plan': {'Node Type': 'Aggregate', 'Strategy': 'Sorted', 'Partial Mode': 'Finalize', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 3397.96, 'Total Cost': 9836.65, 'Plan Rows': 1, 'Plan Width': 14, 'Disabled': False, 'Plans': [{'Node Type': 'Gather', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 3397.96, 'Total Cost': 9836.64, 'Plan Rows': 2, 'Plan Width': 14, 'Disabled': False, 'Workers Planned': 2, 'Single Copy': False, 'Plans': [{'Node Type': 'Aggregate', 'Strategy': 'Sorted', 'Partial Mode': 'Partial', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 2397.96, 'Total Cost': 8836.44, 'Plan Rows': 1, 'Plan Width': 14, 'Disabled': False, 'Plans': [{'Node Type': 'Hash Join', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Join Type': 'Inner', 'Startup Cost': 2397.96, 'Total Cost': 8705.19, 'Plan Rows': 52494, 'Plan Width': 10, 'Disabled': False, 'Inner Unique': True, 'Hash Cond': '(a.patient_id = p.patient_id)', 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Async Capable': False, 'Relation Name': 'appointments', 'Alias': 'a', 'Startup Cost': 0.0, 'Total Cost': 5760.33, 'Plan Rows': 208333, 'Plan Width': 8, 'Disabled': False}, {'Node Type': 'Hash', 'Parent Relationship': 'Inner', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 2083.0, 'Total Cost': 2083.0, 'Plan Rows': 25197, 'Plan Width': 10, 'Disabled': False, 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Relation Name': 'patients', 'Alias': 'p', 'Startup Cost': 0.0, 'Total Cost': 2083.0, 'Plan Rows': 25197, 'Plan Width': 10, 'Disabled': False, 'Filter': ""((city)::text = 'Kanpur'::text)""}]}]}]}]}]}}",66.11769995652139
Q897,2,"SELECT *
            FROM patients
            WHERE city = 'Delhi';","{'Plan': {'Node Type': 'Seq Scan', 'Parallel Aware': False, 'Async Capable': False, 'Relation Name': 'patients', 'Alias': 'patients', 'Startup Cost': 0.0, 'Total Cost': 2083.0, 'Plan Rows': 24947, 'Plan Width': 32, 'Disabled': False, 'Filter': ""((city)::text = 'Delhi'::text)""}}",43.59559994190931
Q898,5,"SELECT p.city, COUNT(a.appointment_id)
            FROM patients p
            JOIN appointments a
            ON p.patient_id = a.patient_id
            WHERE p.city = 'Lucknow'
            GROUP BY p.city;","{'Plan': {'Node Type': 'Aggregate', 'Strategy': 'Sorted', 'Partial Mode': 'Finalize', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 3393.62, 'Total Cost': 9830.51, 'Plan Rows': 1, 'Plan Width': 14, 'Disabled': False, 'Plans': [{'Node Type': 'Gather', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 3393.62, 'Total Cost': 9830.49, 'Plan Rows': 2, 'Plan Width': 14, 'Disabled': False, 'Workers Planned': 2, 'Single Copy': False, 'Plans': [{'Node Type': 'Aggregate', 'Strategy': 'Sorted', 'Partial Mode': 'Partial', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 2393.62, 'Total Cost': 8830.29, 'Plan Rows': 1, 'Plan Width': 14, 'Disabled': False, 'Plans': [{'Node Type': 'Hash Join', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Join Type': 'Inner', 'Startup Cost': 2393.62, 'Total Cost': 8700.85, 'Plan Rows': 51771, 'Plan Width': 10, 'Disabled': False, 'Inner Unique': True, 'Hash Cond': '(a.patient_id = p.patient_id)', 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': True, 'Async Capable': False, 'Relation Name': 'appointments', 'Alias': 'a', 'Startup Cost': 0.0, 'Total Cost': 5760.33, 'Plan Rows': 208333, 'Plan Width': 8, 'Disabled': False}, {'Node Type': 'Hash', 'Parent Relationship': 'Inner', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 2083.0, 'Total Cost': 2083.0, 'Plan Rows': 24850, 'Plan Width': 10, 'Disabled': False, 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Relation Name': 'patients', 'Alias': 'p', 'Startup Cost': 0.0, 'Total Cost': 2083.0, 'Plan Rows': 24850, 'Plan Width': 10, 'Disabled': False, 'Filter': ""((city)::text = 'Lucknow'::text)""}]}]}]}]}]}}",65.1497000362724
Q899,4,"SELECT p.name, a.appointment_date
            FROM patients p
            JOIN appointments a
            ON p.patient_id = a.patient_id;","{'Plan': {'Node Type': 'Hash Join', 'Parallel Aware': False, 'Async Capable': False, 'Join Type': 'Inner', 'Startup Cost': 3083.0, 'Total Cost': 13072.56, 'Plan Rows': 500000, 'Plan Width': 17, 'Disabled': False, 'Inner Unique': True, 'Hash Cond': '(a.patient_id = p.patient_id)', 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Relation Name': 'appointments', 'Alias': 'a', 'Startup Cost': 0.0, 'Total Cost': 8677.0, 'Plan Rows': 500000, 'Plan Width': 8, 'Disabled': False}, {'Node Type': 'Hash', 'Parent Relationship': 'Inner', 'Parallel Aware': False, 'Async Capable': False, 'Startup Cost': 1833.0, 'Total Cost': 1833.0, 'Plan Rows': 100000, 'Plan Width': 17, 'Disabled': False, 'Plans': [{'Node Type': 'Seq Scan', 'Parent Relationship': 'Outer', 'Parallel Aware': False, 'Async Capable': False, 'Relation Name': 'patients', 'Alias': 'p', 'Startup Cost': 0.0, 'Total Cost': 1833.0, 'Plan Rows': 100000, 'Plan Width': 17, 'Disabled': False}]}]}}",587.0986999943852
